20003:
-0.04972665,0.04566291,-0.015620735,0.12565652,-0.0032149535,0.13260189,0.19680381,-0.097526886,-0.121526815,-0.061447993,-0.21635677,-0.14478047,-0.047523636,0.17615809,-0.13561803,0.11111197,0.20850742,-0.055876635,0.07190506,-0.06854573,0.06514776,0.06291819,0.13283727,-0.03231504,0.15577298,0.11524901,-0.10522754,0.13488643,0.06344328,-0.15484223,-0.061634697,0.13167894,0.04598022,0.049757168,0.055958737,-0.15511413,0.09726708,0.19338085,0.030133821,0.15522255,0.13273714,-0.07837231,-0.12858444,-0.069567785,-0.042237084,-0.043492798,-0.17628913,0.103102386,0.1539599,0.13060813,0.11510567,0.09204641,-0.181665,-0.15363765,-0.003478676,0.12767792,0.11778816,0.043160416,-0.047854774,0.080252215,-0.12712823,0.068303116,-0.102928124,-0.090765506,-0.08174029,-0.16688143,-0.101925746,-0.19396988,0.054436196,0.039520137,-0.11220038,-0.08946306,-0.15528461,-0.05138989,0.033678275,0.17830214,-0.15859295,-0.045865193,0.04291165,-0.024826936,-0.032201525,-0.15168534,0.111742474,-0.03854054,-0.08087116,0.0011790767,-0.11953054,0.005743929,0.038286086,-0.13964401,-0.12162106,0.0879266,0.10604797,0.0046036732,-0.091974474,-0.046880253,-0.06537239,0.12075098,0.13242887,0.19919404
-0.046134047,0.06144726,-0.028550472,0.11964496,-0.0048047616,0.12191436,0.20738906,-0.07961425,-0.14817461,-0.058442935,-0.18983434,-0.1534678,-0.041724578,0.20180045,-0.112684496,0.12997656,0.20506574,-0.062289365,0.06444691,-0.084609605,0.09133337,0.0500962,0.13675001,-0.01820819,0.1754739,0.12607019,-0.10643376,0.12973839,0.045977246,-0.14911252,-0.06379969,0.13767494,0.05110459,0.028484613,0.070950694,-0.15265411,0.11354299,0.17825127,0.023081196,0.14542854,0.13624902,-0.07362525,-0.1632367,-0.09614834,-0.04161156,-0.0417042,-0.17323339,0.10410722,0.14154418,0.13959046,0.088726796,0.08514601,-0.18925157,-0.13170175,-0.0014591515,0.15300098,0.13020006,0.06667434,-0.061740473,0.067462325,-0.13009404,0.064379595,-0.10563239,-0.09483223,-0.082189456,-0.18294327,-0.09202063,-0.18728451,0.05777899,0.038359486,-0.10074727,-0.09571805,-0.16924186,-0.033602186,0.03886947,0.189982,-0.16600874,-0.058150247,0.042032696,-0.008978762,-0.026805963,-0.12628505,0.10736138,-0.06229144,-0.0634937,-0.016461503,-0.12738417,0.0115597695,0.043099664,-0.13555571,-0.12999845,0.10674009,0.10615809,0.015798511,-0.088309325,-0.03690254,-0.064060204,0.13831809,0.09602823,0.2110061
-0.040685184,0.06846465,-0.036149364,0.1190634,-0.0034532044,0.11690713,0.20768288,-0.06998029,-0.16467026,-0.06037068,-0.17444293,-0.15877597,-0.03985231,0.21408333,-0.10064044,0.13752139,0.20431253,-0.068523794,0.060605913,-0.09214526,0.106523246,0.047934037,0.13504362,-0.0115333535,0.18370125,0.133093,-0.107500166,0.12603483,0.031689737,-0.14516422,-0.06460001,0.13905458,0.052815042,0.017904982,0.07865846,-0.15511616,0.12268657,0.16767816,0.017923202,0.14091189,0.13731611,-0.06612047,-0.1780719,-0.113132305,-0.041975915,-0.040652804,-0.17540638,0.10237011,0.13357449,0.14308742,0.07351917,0.08047882,-0.19366065,-0.119054824,-0.002025947,0.16813701,0.13789883,0.07776462,-0.06679569,0.06161432,-0.13227972,0.06152077,-0.107266515,-0.09677945,-0.08116316,-0.19317172,-0.08667958,-0.1809112,0.06051468,0.0364481,-0.09287246,-0.10062659,-0.1736151,-0.02384656,0.04106068,0.19586599,-0.1686575,-0.066123426,0.04464511,3.2395124e-05,-0.029118814,-0.1140602,0.10514195,-0.07452997,-0.053085208,-0.026397616,-0.12982522,0.017765313,0.04658832,-0.13464633,-0.1353262,0.112563595,0.10501206,0.023312509,-0.08629054,-0.035233416,-0.0644128,0.1470135,0.07775793,0.21542558
-0.036206193,0.07192388,-0.040548414,0.11954274,-0.0020257137,0.11466084,0.20584384,-0.0647434,-0.17418315,-0.062757835,-0.16624263,-0.16188392,-0.039544567,0.22022393,-0.0948682,0.14037152,0.20411885,-0.07262029,0.058796313,-0.09609057,0.11478099,0.048796393,0.13323289,-0.008515418,0.18678036,0.13740334,-0.10800917,0.1244065,0.02233337,-0.14243248,-0.06487159,0.13872035,0.053872768,0.012308851,0.08265567,-0.15839499,0.12764497,0.16092032,0.0150795095,0.13872753,0.13773255,-0.06019531,-0.18452264,-0.12366673,-0.042587295,-0.039908554,-0.17841217,0.100104354,0.12838018,0.14450891,0.06473612,0.07767062,-0.19615664,-0.11192621,-0.003027305,0.1763272,0.14295363,0.08329481,-0.068591,0.059906818,-0.13386573,0.058960088,-0.10797042,-0.097551316,-0.08053304,-0.19906674,-0.08337503,-0.17639443,0.06226962,0.03480906,-0.08814418,-0.103524156,-0.1746029,-0.01827224,0.04235679,0.19913092,-0.16897401,-0.071022116,0.047789134,0.004642628,-0.033017598,-0.10791798,0.103900984,-0.0811852,-0.047152724,-0.03191159,-0.13065454,0.022406235,0.04866839,-0.13434257,-0.13890556,0.11405833,0.10387561,0.027758883,-0.08564114,-0.036006443,-0.06490129,0.15137747,0.068591446,0.21729821
-0.03318478,0.07383632,-0.042815335,0.11987045,-0.0012622487,0.11371031,0.20424616,-0.06190979,-0.17946123,-0.06451679,-0.16214302,-0.16355312,-0.039559126,0.22372909,-0.092170924,0.14137533,0.20406055,-0.07482192,0.05811683,-0.09833658,0.11908074,0.05020543,0.1321508,-0.0072788075,0.18777126,0.13993025,-0.1080382,0.124042444,0.016708018,-0.1406188,-0.06504445,0.1377044,0.05480588,0.009021744,0.08479648,-0.16129695,0.13040009,0.15656908,0.01375842,0.13756007,0.13800654,-0.05633788,-0.18731657,-0.13022454,-0.043251157,-0.039135456,-0.18095069,0.098119184,0.12501185,0.14521413,0.059968144,0.076212235,-0.19743042,-0.10786517,-0.0040569007,0.18040714,0.14647171,0.086051375,-0.06923101,0.05987107,-0.13524434,0.05650582,-0.10794752,-0.097895056,-0.08039649,-0.20218265,-0.08133531,-0.17363119,0.06304097,0.033784904,-0.08537015,-0.104800895,-0.17476267,-0.015075356,0.043224983,0.20117617,-0.16832063,-0.07404731,0.050368514,0.0067515504,-0.036530316,-0.10453662,0.102985814,-0.0850431,-0.044012975,-0.03473475,-0.13100511,0.02529756,0.049685046,-0.13410863,-0.14133465,0.11443888,0.10298169,0.0302857,-0.08563899,-0.03722337,-0.06525593,0.15361995,0.06401662,0.21816522
-0.03120586,0.07498295,-0.043750606,0.119920984,-0.00093908794,0.113498464,0.20335345,-0.060537755,-0.18231423,-0.06563149,-0.16015564,-0.16452006,-0.039501872,0.22595024,-0.09095119,0.1416969,0.20403585,-0.07566565,0.057994284,-0.09980388,0.12119748,0.051401917,0.1317626,-0.006957259,0.18786184,0.14119744,-0.107806765,0.12428111,0.013346788,-0.13941309,-0.065130636,0.1366573,0.05546803,0.007001877,0.08601945,-0.16352591,0.13198134,0.15377662,0.013285451,0.13672304,0.13824596,-0.054023862,-0.18849722,-0.13436483,-0.04386077,-0.038386807,-0.18271886,0.09674606,0.1227546,0.14558268,0.05735121,0.07556109,-0.19796094,-0.105578855,-0.004936494,0.18232763,0.14889401,0.08747009,-0.06936241,0.060407102,-0.13636577,0.054335058,-0.10775926,-0.09813757,-0.080494635,-0.20366597,-0.08022182,-0.17204899,0.063192084,0.033270143,-0.08369316,-0.10528748,-0.17494398,-0.013161576,0.04377408,0.20245716,-0.16738933,-0.075865634,0.05224047,0.0075405426,-0.039150074,-0.10252313,0.10228173,-0.08744149,-0.042384554,-0.036058553,-0.13122879,0.026974313,0.05011151,-0.1340178,-0.14293939,0.11468403,0.10227756,0.031756,-0.085872784,-0.038346134,-0.06545049,0.15495491,0.06168192,0.21868454
-0.030034363,0.07573515,-0.04406847,0.11964172,-0.0008919046,0.11353424,0.20288968,-0.06000983,-0.18381898,-0.06622062,-0.15905806,-0.1651089,-0.039432958,0.22746474,-0.09047105,0.14177239,0.2040154,-0.07582408,0.058083884,-0.10076678,0.122241065,0.05224494,0.13181789,-0.0069068223,0.18774319,0.14185761,-0.10757449,0.124680005,0.011285227,-0.138586,-0.06534272,0.13583437,0.05592238,0.00567548,0.086740404,-0.16512991,0.1328597,0.15201175,0.013191255,0.13603774,0.13839099,-0.052575585,-0.18903282,-0.13692956,-0.044219166,-0.037779637,-0.18376078,0.09577064,0.12130928,0.1458315,0.055881515,0.075242214,-0.19807932,-0.104178354,-0.005713515,0.18321657,0.15052123,0.08816011,-0.069366224,0.061129004,-0.13725221,0.05266252,-0.10748876,-0.098335296,-0.08062886,-0.20428178,-0.079591215,-0.17122528,0.06307721,0.033003807,-0.082628295,-0.10541106,-0.17528091,-0.01203366,0.044002555,0.2031086,-0.16654176,-0.07703972,0.053593438,0.0075571015,-0.040992245,-0.10121224,0.10166181,-0.08910672,-0.041498624,-0.036581315,-0.1314488,0.02799001,0.050222937,-0.13391678,-0.14401865,0.1150411,0.101697445,0.032714173,-0.08595503,-0.039331704,-0.06550469,0.15586859,0.0602886,0.21904667
-0.029497445,0.07627194,-0.04404875,0.11926484,-0.00096646114,0.11353772,0.20260839,-0.060052004,-0.18459797,-0.06640856,-0.15817106,-0.16546728,-0.039316054,0.22868377,-0.090293095,0.14179611,0.2040569,-0.07570167,0.058230743,-0.101357564,0.122841656,0.052927412,0.132048,-0.0068792477,0.1876815,0.14220735,-0.1074051,0.12489498,0.00983914,-0.13801298,-0.06570514,0.13531405,0.056256063,0.0047230422,0.08719945,-0.16625787,0.13337839,0.15088846,0.01319533,0.13536905,0.13842058,-0.051593944,-0.18928637,-0.13840136,-0.044364452,-0.037236884,-0.18424022,0.095039666,0.12040031,0.14608687,0.05503369,0.07525714,-0.19789264,-0.103265196,-0.0064985454,0.18374655,0.15160152,0.08833042,-0.069344774,0.061892338,-0.13805613,0.051341146,-0.10705261,-0.098626964,-0.08061455,-0.20450437,-0.07939975,-0.17103721,0.06278233,0.03284678,-0.08181168,-0.10543454,-0.17578572,-0.011409249,0.043937642,0.20321952,-0.16597214,-0.07788924,0.05470444,0.0069542304,-0.042321555,-0.10029204,0.10107288,-0.090390876,-0.04096599,-0.036662005,-0.13157341,0.028662708,0.050213832,-0.13396123,-0.14466526,0.11553488,0.101226486,0.033439413,-0.08566677,-0.04030316,-0.065448016,0.15669535,0.059344813,0.21934019
-0.029283632,0.07663621,-0.04409246,0.11893906,-0.0012091326,0.11351047,0.2024357,-0.05994399,-0.1849882,-0.06645207,-0.15778707,-0.16562392,-0.03928424,0.22958338,-0.09028461,0.14188862,0.20407137,-0.07564123,0.058340125,-0.10169687,0.123207755,0.053310134,0.13221404,-0.006852217,0.18767354,0.14254951,-0.10728342,0.12503202,0.009016983,-0.13754737,-0.06602804,0.1350268,0.056526385,0.003975436,0.08740679,-0.16692793,0.13370305,0.15023619,0.013246274,0.13494493,0.13840777,-0.051096864,-0.18945108,-0.13916713,-0.044391397,-0.036715053,-0.18462628,0.09457918,0.119808,0.14632764,0.054629788,0.07535629,-0.19782434,-0.10274367,-0.007026732,0.18401441,0.15232542,0.08844686,-0.06947126,0.06252728,-0.13859493,0.050460838,-0.10663687,-0.09880072,-0.08059849,-0.20450656,-0.079267725,-0.1709851,0.06254961,0.03279666,-0.08141376,-0.105274156,-0.17614488,-0.010983013,0.043893058,0.2033419,-0.1656624,-0.07851261,0.055462852,0.0063509233,-0.043153435,-0.09973858,0.100631006,-0.0911702,-0.040799677,-0.036580086,-0.13168542,0.029020872,0.05018736,-0.13404532,-0.14518164,0.11594321,0.10086102,0.033787377,-0.08546516,-0.040865656,-0.06548371,0.1572745,0.05885461,0.21956545
-0.02917607,0.07689586,-0.04401496,0.1186389,-0.0014623546,0.11355225,0.20248455,-0.059920326,-0.18517543,-0.06641347,-0.15756148,-0.16579057,-0.03918656,0.23032764,-0.09031084,0.14192775,0.20402725,-0.075487584,0.058498673,-0.102059886,0.123349264,0.053596303,0.1324181,-0.0069703646,0.18760225,0.14271459,-0.107219405,0.12515096,0.00846285,-0.13728793,-0.066233486,0.13480064,0.056663543,0.0034926683,0.08762086,-0.16744798,0.13394694,0.14979018,0.013254307,0.13455948,0.1384663,-0.050874062,-0.18963201,-0.13974711,-0.04443326,-0.036323104,-0.18478125,0.09428592,0.11943765,0.14653215,0.0544092,0.07544868,-0.19772643,-0.102368616,-0.0073814467,0.18405575,0.15274072,0.088608466,-0.06957252,0.06295988,-0.13903707,0.0498263,-0.10636737,-0.098885484,-0.080592304,-0.2043704,-0.07918659,-0.17096217,0.06232156,0.03282152,-0.08110896,-0.10509311,-0.17651483,-0.0106432475,0.043827154,0.20340306,-0.16542609,-0.07889509,0.05597634,0.005854586,-0.0436138,-0.09932284,0.100304514,-0.09169839,-0.04068617,-0.036465712,-0.13181292,0.029222582,0.050216403,-0.13406481,-0.14552729,0.11636427,0.10056296,0.03397934,-0.085361406,-0.041227788,-0.065442085,0.15762934,0.058499277,0.21969447
